row_id,county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k
53,b4187cb,5086a32,133938,17828,30.213,12,31.055,0.882406747,0.022987928,0.068139556,0.004613668,0.006764703,0.000603094,0.013891262,0.000593042,13.743,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.439,0.068,0.125,0.046,0.277,0.235,0.097,0.08,0.204,0.255,13.23563736,2.21,10.9,286,2000,1969,0.506,0.212,0.172,0.118118118,0.354354354,0.317317317,0.21021021,10.80061136,10.41568391
54,a228e11,e74aca3,37636,2835,16.39,44,26.544,0.955568984,0.001981316,0.016326045,0.009431065,0.004388615,0,0.012303974,0,6.479,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Recreation,0.544,0.063,0.133,0.054,0.296,0.183,0.083,0.06,0.275,0.234,10.92210175,,21.62,251,2899,3399,0.49,0.215,0.172,0.097097097,0.435435435,0.312312312,0.155155155,8.75075035,9.124257987
55,2fa2d23,4522abc,5114,576,35.694,0,25.538,0.710549163,0.239164929,0.043998922,0,0.001586715,0,0.00470027,0,18.495,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.427,0.076,0.271,0.122,0.291,,0.129,0.08,,0.277,12.79961502,,34.25,302,,,0.517,0.281,0.144,0.227683049,0.344032096,0.280842528,0.147442327,9.607843137,6.078431373
56,9eda843,e2f94fa,17090,1792,25.091,10,25.069,0.688960289,0.00966916,0.271961444,0.008695216,0.003122647,0.00181736,0.015573071,0.000200813,13.942,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Manufacturing-dependent,0.513,0.041,0.194,0.068,0.291,0.129,0.081,0.06,0.161,0.311,10.5031117,,14.34,220,2979,2460,0.493,0.265,0.164,0.225324028,0.356929212,0.284147557,0.133599202,14.61971341,9.630446133
57,d45e68b,176f5f0,11143,1230,30.033,14,24.1,0.620595665,0.00436315,0.339377178,0.005481394,0.00376409,0.00110826,0.025310263,0,12.684,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Farm-dependent,0.49,0.069,0.263,0.106,0.258,0.235,0.092,0.06,0.164,0.255,9.882836076,,,199,,2789,0.49,0.282,0.137,0.242757243,0.352647353,0.2997003,0.104895105,13.32856248,7.514088917
58,470a82d,9dda412,10226,998,23.336,2,23.661,0.93483191,0.002008092,0.032419202,0.000909136,0.024586643,0,0.005245017,0,8.82,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Farm-dependent,0.615,0.042,0.111,0.07,0.3,0.121,0.082,0.08,,0.231,12.87027803,,14.01,198,2590,5100,0.493,0.223,0.2,0.087437186,0.346733668,0.375879397,0.189949749,10.73118385,10.92629628
59,383827b,0f8930b,98381,8731,23.242,611,31.057,0.872228956,0.022599096,0.076642592,0.003916776,0.002895008,0.000701213,0.020916185,0.000100173,9.536,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.485,0.064,0.154,0.038,0.325,0.169,0.116,0.071,0.207,0.24,12.83498101,,14.7,288,2539,3099,0.496,0.225,0.159,0.100899101,0.365634366,0.33966034,0.193806194,10.91756127,10.046587
60,e339fd1,e2f94fa,35036,3917,25.528,94,26.14,0.909961609,0.029962809,0.03350196,0.000199952,0.005078781,0,0.019885228,0.001409662,11.207,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.507,0.059,0.14,0.04,0.353,0.206,0.095,0.081,0.262,0.287,10.33617305,,14.82,317,2649,1610,0.492,0.216,0.179,0.086,0.416,0.342,0.156,12.10231701,12.83922625
61,dafe063,1b0d913,18240,1793,29.867,-1,23.228,0.169794981,0.039251621,0.780138559,0,0.004531357,0,0.003947315,0.002336166,18.561,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Mining-dependent,0.556,0.036,0.315,0.099,0.294,,0.089,0.091,,0.272,8.160992123,9.33,14.26,302,6990,3479,0.418,0.244,0.113,0.343283582,0.338308458,0.23880597,0.07960199,14.12719892,7.144790257
62,dda3a6f,1dcfd4e,313101,48854,38.165,,34.776,0.785634455,0.008332335,0.136011655,0.002115515,0.042709456,0.000498942,0.023709735,0.000987906,6.385,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.566,0.041,0.167,0.094,0.148,0.115,0.047,0.081,0.154,0.107,13.54010454,1.29,7.46,209,1119,819,0.5,0.206,0.111,0.058823529,0.12662014,0.226321037,0.588235294,9.433977395,5.459581614
63,a0711c9,20d32fc,37602,3934,24.021,92,28.685,0.850067379,0.034182103,0.104467105,0.002695147,0.000603391,0,0.007984875,0,15.422,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.464,0.056,0.254,0.097,0.294,0.253,0.1,0.101,,0.283,12.77964362,2.76,20.84,278,5480,3469,0.504,0.223,0.172,0.225,0.344,0.312,0.119,10.88646967,11.72997338
64,4bcc45b,4522abc,8232,1073,28.168,0,25.729,0.564983051,0.171894843,0.243912683,0.002919912,0,0,0.014369569,0.001919942,24.379,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.441,0.076,0.412,0.183,0.31,,0.11,0.07,,0.298,12.34377386,,37.09,343,8300,,0.497,0.295,0.113,0.303607214,0.392785571,0.226452906,0.077154309,16.88635121,9.111340582
65,43b66dd,fb8cab1,3213,403,26.003,,16.022,0.935263642,0.001201814,0.044154034,0.011836351,0,0,0.007544159,0,3.359,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Mining-dependent,0.586,0.018,0.134,0.082,0.317,0.11,0.094,,0.205,0.305,10.01999554,,,279,1090,1040,0.489,0.217,0.208,0.103517588,0.299497487,0.376884422,0.220100503,12.39157373,14.25030979
66,b77da0f,528ea9f,23452,3372,37.886,0,28.825,0.943569932,0.016942924,0.011431012,0.002800648,0.004657815,0,0.015989512,0.004608158,17.547,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Federal/State government-dependent,0.433,0.07,0.244,0.07,0.339,0.252,0.108,0.079,0.098,0.291,13.27510684,,19.01,302,2149,979,0.512,0.193,0.131,0.177822178,0.311688312,0.240759241,0.26973027,11.29501,8.780427479
67,0d5011d,52acab4,50397,5041,26.732,87,28.318,0.723311242,0.02397397,0.067161051,0.101674784,0.004191951,0.00118772,0.078299665,0.000199617,17.256,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.383,0.069,0.324,0.141,0.332,0.247,0.128,0.07,0.095,0.367,10.75499388,4.91,34.64,379,6429,3889,0.494,0.241,0.16,0.185929648,0.396984925,0.277386935,0.139698492,13.15973961,11.69754632
68,789fe9b,b795815,5741,592,24.26,5,20.196,0.948549934,0.007542942,0.035803964,0.00141055,0.000200078,0,0.006492532,0,7.718,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Farm-dependent,0.576,0.024,0.159,0.07,0.294,0.133,0.092,0.07,0.237,0.314,10.33272362,,22.71,272,2000,1169,0.506,0.225,0.23,0.070929071,0.391608392,0.351648352,0.185814186,10.61758981,14.15678641
69,c522285,20d32fc,66816,6730,22.767,95,29.286,0.716082275,0.118989154,0.125351679,0.003449681,0.01368937,0.000785374,0.018053664,0.003598803,9.117,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.466,0.049,0.226,0.101,0.255,0.205,0.098,0.081,0.172,0.213,12.48058278,6.14,24.04,186,4450,2210,0.516,0.209,0.216,0.134134134,0.231231231,0.267267267,0.367367367,9.251446926,9.547493228
70,6c5ae9d,1b0d913,4371311,688268,44.981,29251,29.758,0.317401046,0.183370675,0.416111526,0.001792382,0.065362211,0.000597461,0.013164053,0.002200647,14.866,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Mining-dependent,0.504,0.05,0.347,0.154,0.282,0.157,0.079,0.091,0.166,0.224,8.767884523,9.37,12.26,249,1680,1759,0.502,0.275,0.087,0.205588822,0.231536926,0.269461078,0.293413174,15.9828218,5.505181531
71,4336613,1b0d913,16867,1412,17.882,15,23.583,0.76883505,0.075019304,0.138757132,0.004302003,0.0036201,0,0.008774481,0.00069193,10.074,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Manufacturing-dependent,0.433,0.053,0.325,0.192,0.292,0.214,0.132,0.079,,0.347,8.734912369,,53.84,287,5630,8449,0.506,0.227,0.221,0.161033797,0.362823062,0.30417495,0.171968191,12.25307074,12.91055258
72,2effc01,e2f94fa,7566,665,21.644,3,27.702,0.954289683,0.009683621,0.025698841,0.000402645,0.001610582,0,0.008314627,0,10.211,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Farm-dependent,0.556,0.046,0.127,0.055,0.299,0.171,0.096,0.04,,0.267,12.20635279,,18.65,268,3799,7540,0.507,0.223,0.191,0.074222668,0.370110331,0.40220662,0.153460381,10.69589331,10.95998944
73,614c4fb,9d0874a,16593,1042,18.153,2,28.87,0.457955599,0.529715138,0.006023611,0.000100729,0.000100729,0,0.006104194,0,20.775,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.388,0.086,0.251,0.097,0.402,0.136,0.165,0.131,0.06,0.338,12.33436003,11.27,42.54,380,4150,5590,0.513,0.237,0.174,0.21021021,0.361361361,0.294294294,0.134134134,12.48295713,11.99818209
74,a835cc9,9d0874a,34681,3281,25.39,77,35.926,0.671497633,0.307903475,0.011162359,0.000100925,0.005904141,0,0.003431467,0,22.511,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.398,0.066,0.258,0.09,0.369,0.222,0.139,0.12,0.08,0.344,11.39434527,8.74,32.7,343,2959,2679,0.522,0.255,0.148,0.157527418,0.355932203,0.334995015,0.151545364,13.46840106,12.02946932
75,df7642f,4c72956,18895,2824,27.891,35,30.305,0.843737491,0.006484669,0.082719558,0.017892883,0.009386758,0.008826355,0.030952286,0,8.22,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.436,0.114,0.207,0.107,0.232,0.143,0.094,0.061,0.185,0.176,10.41016644,,16.66,244,1030,1040,0.494,0.173,0.227,0.095522388,0.23681592,0.448756219,0.218905473,8.552262341,10.58342465
76,bee3ae7,9dda412,21577,2221,27.757,5,26.06,0.625724913,0.038975323,0.253609567,0.002289725,0.057233132,0.000199976,0.015428149,0.006539215,11.25,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Manufacturing-dependent,0.513,0.034,0.19,0.101,0.277,0.095,0.084,0.06,0.094,0.262,12.6736107,,22.21,193,1980,1180,0.484,0.262,0.16,0.209580838,0.341317365,0.311377246,0.137724551,16.1855575,9.130314489
77,58f27a7,1dcfd4e,23889,1118,11.224,1,28.466,0.89940858,0.005304801,0.061609623,0.004066015,0.004695399,0.000299706,0.023716758,0.000899119,4.557,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Farm-dependent,0.538,0.043,0.147,0.112,0.202,0.152,0.051,0.1,0.164,0.195,13.30339304,,15.49,177,5860,,0.501,0.232,0.123,0.041,0.271,0.384,0.304,7.322482112,4.979287836
78,de0156d,9e0007d,16927,1699,22.231,,33.343,0.940958968,0.003458345,0.019364741,0.008202358,0.00602968,0.000597985,0.021188594,0.000199328,17.028,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.349,0.085,0.285,0.069,0.306,0.312,0.12,0.08,0.071,0.309,11.96719662,,36.91,336,4310,2169,0.51,0.211,0.25,0.168,0.456,0.277,0.099,9.35624338,14.5933859
79,4b22ff9,9d1e27d,45763,5468,32.077,,28.862,0.783243001,0.065745115,0.114574114,0.000895033,0.007130426,0,0.028113967,0.000298344,13.047,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Manufacturing-dependent,0.419,0.075,0.263,0.079,0.362,0.252,0.123,0.09,,0.333,14.03185166,5.28,22.77,352,3839,3030,0.508,0.265,0.139,0.208416834,0.413827655,0.240480962,0.137274549,12.83697048,9.442788451
80,6531515,1b0d913,263369,26736,36.963,,34.447,0.036562363,0.002779653,0.95319263,0.00059564,0.005777707,9.93E-05,0.000694913,0.00029782,27.526,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.419,0.051,0.491,0.158,0.306,0.167,0.088,0.071,0.186,0.275,8.274629509,7.43,10.72,254,4449,3280,0.513,0.348,0.081,0.347263682,0.24278607,0.23880597,0.171144279,20.73678393,4.821104214
81,53f2105,c3dbf0a,78238,9088,27.105,407,26.775,0.87288449,0.082631079,0.014265007,0.003268856,0.010566302,0.000899685,0.01188584,0.00359874,13.643,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Mining-dependent,0.398,0.072,0.213,0.047,0.334,0.23,0.12,0.101,0.059,0.374,12.95976332,4.28,17.57,298,1879,1189,0.496,0.209,0.169,0.172654691,0.397205589,0.246506986,0.183632735,11.52734081,11.88398782
82,e46f879,b44cfe6,1014148,125464,34.065,,30.436,0.465958518,0.171465969,0.182964156,0.00151027,0.144260975,0.000302054,0.029742247,0.003795812,4.578,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Federal/State government-dependent,0.53,0.044,0.157,0.054,0.183,0.078,0.07,0.08,0.141,0.173,12.70179645,1.69,5.23,203,899,719,0.521,0.233,0.128,0.087349398,0.139558233,0.1937751,0.579317269,12.86409108,5.482173647
83,38fb2ef,08f8fb4,39408,5105,31.583,63,28.198,0.842505855,0.111429762,0.020878816,0.003473187,0.003969357,0,0.017246854,0.00049617,14.767,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.515,0.064,0.2,0.063,0.325,0.242,0.104,0.09,0.138,0.348,12.69450455,,19.64,319,1799,1699,0.522,0.246,0.158,0.184262948,0.421314741,0.262948207,0.131474104,12.98618137,11.14198993
84,2977205,dc9ae72,4763,518,21.716,0,22.497,0.967279081,0.001497753,0.014178732,0.000798802,0.005811283,0,0.010434348,0,6.653,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.543,0.031,0.179,0.093,0.296,0.175,0.113,0.06,0.193,0.296,10.61802912,,,267,4960,1219,0.512,0.194,0.271,0.072072072,0.352352352,0.376376376,0.199199199,11.07628004,21.107628
85,7f5da9b,4522abc,27338,3812,40.925,,31.918,0.511493274,0.418124818,0.055518274,0.002914634,0.003124969,0,0.006430224,0.002393806,24.477,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.415,0.082,0.277,0.09,0.317,0.246,0.13,0.109,0.129,0.3,12.09055298,7.18,28.22,306,3169,2129,0.511,0.254,0.147,0.201807229,0.347389558,0.293172691,0.157630522,13.42208243,11.55688842
86,190cee9,08f8fb4,42864,6179,34.91,169,29.618,0.895319352,0.05488102,0.017183258,0.004604079,0.005568649,0,0.022443642,0,15.953,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.451,0.071,0.221,0.069,0.326,0.343,0.106,0.099,0.112,0.322,12.23690278,3.74,31.13,329,2090,969,0.522,0.234,0.172,0.188376754,0.366733467,0.298597194,0.146292585,13.53760121,13.07159084
87,c7bda89,c479f0c,16374,1669,21.678,8,23.618,0.952691876,0.004466432,0.022672649,0.000400577,0.000701009,0.000801154,0.018266303,0,9.873,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.491,0.065,0.141,0.034,0.303,,0.095,0.091,,0.286,12.55775669,,13.56,285,4169,2360,0.506,0.222,0.174,0.075848303,0.388223553,0.345309381,0.190618762,10.54309182,11.5851416
88,50d2e85,9d1e27d,68186,7761,28.38,206,28.052,0.93361096,0.020671133,0.027330155,0.001297604,0.005140121,0.000201179,0.011748848,0,15.883,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.445,0.08,0.228,0.058,0.352,0.288,0.134,0.09,0.033,0.388,13.00076297,4.23,23.91,351,2609,1470,0.508,0.21,0.186,0.189431705,0.42671984,0.234297109,0.149551346,9.642397284,12.46634672
89,2e024bd,c479f0c,33508,2486,17.884,,27.055,0.965797177,0.003420282,0.015592463,0.000402386,0.006287284,0,0.008500407,0,3.464,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.532,0.053,0.104,0.027,0.291,,0.094,0.07,0.275,0.269,11.80422288,,16.89,214,1529,3019,0.506,0.236,0.148,0.059760956,0.337649402,0.328685259,0.273904382,9.459921762,7.942764499
90,4e857e9,1b0d913,36299,4926,32.351,,24.902,0.464875125,0.09956044,0.394435564,0.003836164,0.020989011,0.001978022,0.014325674,0,17.999,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Nonspecialized,0.458,0.079,0.334,0.153,0.299,0.245,0.113,0.09,,0.285,8.717935027,9.31,18.79,298,3349,3060,0.497,0.253,0.152,0.22745491,0.352705411,0.265531062,0.154308617,14.90206821,10.21777839
91,527ee03,a952566,320196,46938,37.466,3193,29.079,0.550879793,0.29412236,0.05306801,0.002804122,0.07393869,0.000600883,0.022573183,0.002012959,8.064,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Nonspecialized,0.552,0.051,0.17,0.068,0.278,0.168,0.095,0.09,0.184,0.237,12.25704547,5.81,8.39,230,1570,1000,0.524,0.237,0.13,0.093812375,0.22754491,0.268463074,0.410179641,12.75216598,8.238758922
92,ee004b9,c479f0c,7353,673,18.361,1,19.348,0.938618308,0.046096684,0.004440506,0.002225288,0,0,0.008619214,0,6.761,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Mining-dependent,0.476,0.066,0.187,0.05,0.289,,0.096,0.07,,0.299,11.36734308,,,299,7920,3729,0.472,0.202,0.183,0.124623116,0.390954774,0.325628141,0.15879397,7.534246575,10.4109589
